1609256580,0.1071,0.1072,0.107,0.107,49.69147047,7
1609256700,0.107,0.107,0.107,0.107,14.09324303,4
1609256760,0.1068,0.1068,0.1068,0.1068,6.16093015,3
1609257240,0.1066,0.1066,0.1066,0.1066,0.69406511,1
1609257840,0.1064,0.1064,0.1064,0.1064,0.33910261,1
1609257900,0.1064,0.1064,0.1062,0.1062,1.25585499,4
1609257960,0.106,0.106,0.106,0.106,0.69799378,1
1609258920,0.1065,0.1065,0.1065,0.1065,0.69799378,1
1609258980,0.1067,0.1067,0.1067,0.1067,0.69667929,1
1609259640,0.1062,0.1062,0.1062,0.1062,0.69667929,1
1609259760,0.106,0.106,0.106,0.106,0.69799378,1
1609261380,0.1058,0.1058,0.1058,0.1058,0.69931324,1
1609261800,0.1056,0.1056,0.1056,0.1056,0.70063769,1
1609263240,0.1061,0.1061,0.1061,0.1061,0.70063769,1
1609263540,0.1063,0.1063,0.1063,0.1063,0.69931324,1
1609264560,0.1058,0.1058,0.1058,0.1058,0.69931324,1
1609264860,0.1056,0.1056,0.1056,0.1056,0.70063769,1
1609264920,0.1054,0.1054,0.1054,0.1054,0.70196718,1
1609265880,0.1059,0.1059,0.1059,0.1059,0.70196718,1
1609266780,0.1061,0.1061,0.1061,0.1061,0.70063769,1
1609267380,0.1063,0.1063,0.1063,0.1063,0.65026872,1
1609267980,0.1063,0.1063,0.1063,0.1063,0.04904452,1
1609268100,0.1065,0.1065,0.1065,0.1065,0.69799378,1
1609268700,0.1067,0.1067,0.1067,0.1067,0.8434864,2
1609269120,0.1069,0.1069,0.1069,0.1069,0.69536974,1
1609269300,0.1065,0.1065,0.1065,0.1065,0.12092284,1
1609269420,0.1065,0.1065,0.1065,0.1065,0.31192488,1
1609269480,0.1064,0.1064,0.1064,0.1064,0.69536974,1
1609270800,0.1069,0.1069,0.1069,0.1069,0.69536974,1
1609270860,0.1071,0.1071,0.1071,0.1071,0.69406511,1
1609270920,0.1073,0.1073,0.1073,0.1073,0.69276536,1
1609271760,0.1075,0.1076,0.1075,0.1076,1E+1,3
1609272000,0.107,0.107,0.107,0.107,0.69147047,2
1609272180,0.1068,0.1068,0.1058,0.1058,4.17618652,7
1609272540,0.1063,0.1063,0.1063,0.1063,0.69931324,1
1609273080,0.1065,0.1065,0.1065,0.1065,0.69799378,1
1609273620,0.106,0.106,0.106,0.106,0.69799378,1
1609274820,0.1058,0.1058,0.1056,0.1056,1.39995093,2
1609275060,0.1054,0.1054,0.1054,0.1054,0.70196718,1
1609276080,0.1055,0.1055,0.1055,0.1055,0.528,1
1609276740,0.1059,0.1059,0.1059,0.1059,0.70196718,1
1609276920,0.1061,0.1065,0.1061,0.1065,10.69733591,4
1609277640,0.106,0.106,0.106,0.106,0.69799378,1
1609281240,0.1064,0.1064,0.1064,0.1064,0.51921076,3
1609284540,0.1058,0.1058,0.1058,0.1058,0.69931324,1
1609284840,0.1056,0.1056,0.1056,0.1056,0.70063769,1
1609284960,0.1054,0.1054,0.1054,0.1054,0.70196718,1
1609285020,0.1052,0.1052,0.1052,0.1052,0.70330171,1
1609285080,0.1052,0.1052,0.1052,0.1052,0.1422245,3
1609285200,0.1052,0.1052,0.105,0.105,22.49999998,7
1609285500,0.1055,0.1055,0.1055,0.1055,0.70464134,1
1609285560,0.1057,0.1057,0.1057,0.1057,0.70330171,1
1609285740,0.1059,0.1061,0.1059,0.1061,1.40260487,2
1609285800,0.1063,0.1063,0.1063,0.1063,0.69931324,1
1609285920,0.1065,0.1065,0.1065,0.1065,0.1,1
1609286160,0.1065,0.1065,0.1065,0.1065,0.59799378,1
1609286940,0.106,0.106,0.106,0.106,0.69799378,1
1609287060,0.1058,0.1058,0.1056,0.1056,1.39995093,2
1609287240,0.1054,0.1054,0.1054,0.1054,0.70196718,1
1609287420,0.1052,0.1052,0.105,0.105,1.40794305,2
1609289160,0.1055,0.1055,0.1055,0.1055,0.70464134,1
1609289400,0.1057,0.1057,0.1057,0.1057,0.70330171,1
1609289460,0.1058,0.1058,0.1058,0.1058,9.41217833,1
1609290000,0.1059,0.1059,0.1059,0.1059,0.70196718,1
1609290540,0.1055,0.1055,0.1055,0.1055,2.81856536,5
1609290600,0.1054,0.1054,0.1054,0.1054,0.70196718,1
1609292040,0.1059,0.1059,0.1059,0.1059,0.70196718,1
1609294320,0.1054,0.1054,0.1052,0.1052,1.40526889,2
1609294920,0.1057,0.1057,0.1057,0.1057,0.70330171,1
1609295520,0.1059,0.1059,0.1059,0.1059,0.70196718,1
1609295580,0.1061,0.1061,0.1061,0.1061,0.70063769,1
1609295640,0.1063,0.1063,0.1063,0.1063,0.69931324,1
1609295760,0.1065,0.1065,0.1065,0.1065,0.69799378,1
1609296120,0.1067,0.1067,0.1067,0.1067,0.69667929,1
1609296180,0.1069,0.1071,0.1069,0.1071,1.38943485,2
1609296240,0.1073,0.1075,0.1073,0.1075,1.38423583,2
1609296300,0.1077,0.1077,0.1077,0.1077,0.69018041,1
1609297380,0.1072,0.1072,0.1072,0.1072,0.69018041,1
1609297560,0.1077,0.1077,0.1077,0.1077,0.69018041,1
1609297800,0.1079,0.1079,0.1079,0.1079,0.68889516,1
1609297980,0.1081,0.1081,0.1081,0.1081,0.68761469,1
1609298040,0.1083,0.1083,0.1083,0.1083,0.68633896,1
1609298160,0.1085,0.1085,0.1085,0.1085,0.68506797,1
1609298220,0.1088,0.109,0.1088,0.109,1.36508124,2
1609298400,0.1092,0.1092,0.1092,0.1092,0.6806563,1
1609298580,0.1094,0.1094,0.1094,0.1094,0.67940625,1
1609298700,0.1096,0.1102,0.1096,0.1102,5.5499812,5
1609298760,0.1104,0.1107,0.1104,0.1107,1.34461568,2
1609298820,0.1109,0.1109,0.1109,0.1109,0.67017518,1
1609299600,0.1111,0.1113,0.1111,0.1113,1.33671907,2
1609299660,0.1113,0.1115,0.1113,0.1115,5.76655253,4
1609299720,0.1117,0.1119,0.1117,0.1119,1.32951303,2
1609299840,0.1122,0.1122,0.1122,0.1122,0.66237547,1
1609300260,0.1117,0.1117,0.1117,0.1117,0.66237547,1
1609301160,0.1122,0.1122,0.1122,0.1122,0.66237547,1
1609301280,0.1124,0.1128,0.1124,0.1128,1.98004007,3
1609301340,0.113,0.1132,0.113,0.1132,1.31416339,2
1609301460,0.1135,0.1135,0.1135,0.1135,0.66001196,1
1609301580,0.113,0.113,0.113,0.113,0.65475522,1
1609301640,0.1135,0.1137,0.1135,0.1137,1.31476718,2
1609301700,0.1139,0.1143,0.1139,0.1143,1.98003588,3
1609302300,0.1146,0.1147,0.1146,0.1147,1.13726147,2
1609302360,0.1148,0.1154,0.1148,0.1154,2.64004784,4
1609302660,0.1157,0.116,0.1157,0.116,1.78818871,5
